State_Name,District_Name,Crop,Crop_Year,Season,Area,Production,Yield
Karnataka,Karnataka District 3,Wheat,2015,Rabi,4991,1149.184507022688,0.23422159887798036
Karnataka,Karnataka District 4,Wheat,2016,Kharif,4756,7225.907618419661,1.2180403700588731
Karnataka,Karnataka District 1,Wheat,2017,Rabi,1707,27386.04732659396,17.741066198008202
Karnataka,Karnataka District 1,Wheat,2018,Rabi,944,52580.74575274931,52.84639830508475
Karnataka,Karnataka District 2,Wheat,2019,Summer,4141,1147.4037946808462,0.31176044433711664
Karnataka,Karnataka District 1,Wheat,2020,Summer,4661,28029.69620848165,5.318815704784381
Karnataka,Karnataka District 3,Wheat,2021,Kharif,3365,20848.080712760468,5.065081723625557
Karnataka,Karnataka District 2,Wheat,2022,Summer,3766,28835.553784823638,8.767923526287838
Karnataka,Karnataka District 4,Wheat,2023,Kharif,2790,23865.624862915265,7.817562724014337
Karnataka,Karnataka District 4,Maize,2010,Summer,3663,40018.22091775617,12.723996723996724
Karnataka,Karnataka District 4,Maize,2011,Rabi,3240,22178.233806393157,7.207098765432098
Karnataka,Karnataka District 2,Maize,2012,Rabi,527,14493.096371694728,33.30170777988615
Karnataka,Karnataka District 4,Maize,2013,Rabi,1215,8369.670474791861,7.423868312757202
Karnataka,Karnataka District 3,Maize,2014,Rabi,3748,34050.74751690051,10.610992529348986
Karnataka,Karnataka District 2,Maize,2015,Kharif,499,53355.38562519212,88.59118236472946
Karnataka,Karnataka District 1,Maize,2016,Kharif,2955,40748.65110561562,12.57834179357022
Karnataka,Karnataka District 2,Maize,2017,Summer,2481,51674.43340760796,17.199516324062877
Karnataka,Karnataka District 1,Maize,2018,Rabi,2588,38911.452137408094,14.60741885625966
Karnataka,Karnataka District 1,Maize,2019,Summer,2681,59761.33065762244,17.7568071615069
Karnataka,Karnataka District 3,Maize,2020,Summer,2047,4316.19847249485,1.7791890571568147
Karnataka,Karnataka District 1,Maize,2021,Kharif,1805,9930.344861069658,5.350138504155125
Karnataka,Karnataka District 4,Maize,2022,Summer,2214,20603.875325576006,9.356820234869016
Karnataka,Karnataka District 4,Maize,2023,Rabi,2931,45128.326385555825,12.182531559194814
Karnataka,Karnataka District 2,Cotton,2010,Kharif,4867,32893.02867378646,6.829463735360592
Karnataka,Karnataka District 2,Cotton,2011,Rabi,4059,53316.19514652452,10.976348854397635
Karnataka,Karnataka District 4,Cotton,2012,Summer,1971,35566.3377560315,18.78538812785388
Karnataka,Karnataka District 2,Cotton,2013,Rabi,1695,35235.477827241906,24.677286135693215
Karnataka,Karnataka District 2,Cotton,2014,Rabi,4098,20483.212352755127,4.017813567593948
Karnataka,Karnataka District 2,Cotton,2015,Kharif,4266,44493.37528876848,8.9929676511955
Karnataka,Karnataka District 1,Cotton,2016,Kharif,4727,34431.38544920886,8.668923207108103
Karnataka,Karnataka District 3,Cotton,2017,Rabi,2168,18305.734139968758,8.914667896678967
Karnataka,Karnataka District 1,Cotton,2018,Rabi,3145,40509.05830706764,15.114467408585055
Karnataka,Karnataka District 2,Cotton,2019,Kharif,2162,4541.152063720573,1.6970397779833488
Karnataka,Karnataka District 1,Cotton,2020,Summer,2643,49171.99493698462,17.690503216042377
Karnataka,Karnataka District 4,Cotton,2021,Summer,2688,35413.75844420483,12.692708333333334
Karnataka,Karnataka District 4,Cotton,2022,Rabi,3251,28823.65279640211,7.4964626268840355
Karnataka,Karnataka District 4,Cotton,2023,Kharif,3990,40099.720709311645,11.96892230576441
Karnataka,Karnataka District 2,Sugarcane,2010,Summer,649,53209.27788803367,69.5346687211094
Karnataka,Karnataka District 2,Sugarcane,2011,Kharif,4201,3278.159326205227,0.8033801475839086
Karnataka,Karnataka District 4,Sugarcane,2012,Kharif,2182,15706.964385046373,7.571494042163153
Karnataka,Karnataka District 4,Sugarcane,2013,Rabi,3102,50651.547281252926,14.36266924564797
Karnataka,Karnataka District 4,Sugarcane,2014,Rabi,1788,23028.399988183835,11.338366890380312
Karnataka,Karnataka District 4,Sugarcane,2015,Summer,4300,26411.806354835397,5.94
Karnataka,Karnataka District 3,Sugarcane,2016,Summer,660,16371.703389485823,30.61060606060606
Karnataka,Karnataka District 2,Sugarcane,2017,Rabi,2009,29294.702313358746,12.6112493777999
Karnataka,Karnataka District 1,Sugarcane,2018,Rabi,1095,909.6702870536552,0.9269406392694064
Karnataka,Karnataka District 3,Sugarcane,2019,Summer,4151,35981.70747036199,9.954227896892315
Karnataka,Karnataka District 4,Sugarcane,2020,Rabi,3131,46853.59488975802,15.02363462152667
Karnataka,Karnataka District 3,Sugarcane,2021,Kharif,1186,23591.157407154384,15.710792580101181
Karnataka,Karnataka District 4,Sugarcane,2022,Rabi,1413,37598.54709436367,30.746638358103326
Karnataka,Karnataka District 1,Sugarcane,2023,Kharif,227,10440.484304249734,53.96035242290749
Karnataka,Karnataka District 3,Pulses,2010,Summer,4777,39236.36573475349,7.434791710278417
Karnataka,Karnataka District 4,Pulses,2011,Kharif,1793,31327.291669112314,18.45064138315672
Karnataka,Karnataka District 4,Pulses,2012,Rabi,3896,17812.210994055713,3.9050308008213555
Karnataka,Karnataka District 4,Pulses,2013,Summer,2202,46815.465587713064,19.126702997275203
Karnataka,Karnataka District 1,Pulses,2014,Summer,4148,17593.02835692081,4.593056894889103
Karnataka,Karnataka District 4,Pulses,2015,Kharif,1264,50135.62657383728,34.875791139240505
Karnataka,Karnataka District 3,Pulses,2016,Summer,3285,39291.68393221635,10.646575342465754
Karnataka,Karnataka District 1,Pulses,2017,Kharif,4822,3122.885567018779,0.7658647863956864
Karnataka,Karnataka District 3,Pulses,2018,Kharif,2714,34938.050701800144,14.82903463522476
Karnataka,Karnataka District 3,Pulses,2019,Kharif,646,7127.543649872723,13.408668730650154
Karnataka,Karnataka District 2,Pulses,2020,Summer,523,14807.44737926827,29.076481835564053
Karnataka,Karnataka District 2,Pulses,2021,Summer,2266,42722.4493456203,14.775816416593116
Karnataka,Karnataka District 2,Pulses,2022,Kharif,1404,47985.58644517531,29.08831908831909
Karnataka,Karnataka District 1,Pulses,2023,Kharif,860,1703.403103246049,2.091860465116279
Karnataka,Karnataka District 4,Groundnut,2010,Summer,744,12910.294468042053,16.225806451612904
Karnataka,Karnataka District 1,Groundnut,2011,Kharif,3206,11641.739144236457,3.19369931378665
Karnataka,Karnataka District 4,Groundnut,2012,Summer,2876,12378.06744614102,5.175938803894297
Karnataka,Karnataka District 2,Groundnut,2013,Rabi,4528,3149.188683195776,0.5518992932862191
Karnataka,Karnataka District 2,Groundnut,2014,Rabi,2507,13899.576179670608,6.30035899481452
Karnataka,Karnataka District 3,Groundnut,2015,Rabi,1718,37439.5739470066,19.510477299185098
Karnataka,Karnataka District 3,Groundnut,2016,Rabi,3713,2571.013673394478,0.6959332076488015
Karnataka,Karnataka District 2,Groundnut,2017,Rabi,3955,26853.246271880653,5.838432364096081
Karnataka,Karnataka District 4,Groundnut,2018,Rabi,732,19074.86982041747,25.825136612021858
Karnataka,Karnataka District 3,Groundnut,2019,Rabi,3106,38322.11492586722,14.011590470057952
Karnataka,Karnataka District 2,Groundnut,2020,Summer,828,51037.004198403294,50.716183574879224
Karnataka,Karnataka District 2,Groundnut,2021,Summer,1372,27328.266110903893,17.653790087463555
Karnataka,Karnataka District 3,Groundnut,2022,Rabi,768,42107.87459636659,50.330729166666664
Karnataka,Karnataka District 3,Groundnut,2023,Kharif,4229,14127.305039303588,3.628990305036652
Karnataka,Karnataka District 3,Soybean,2010,Kharif,1831,29222.550977441435,12.526488257782633
Karnataka,Karnataka District 4,Soybean,2011,Kharif,4324,14180.3532472842,2.526595744680851
Karnataka,Karnataka District 3,Soybean,2012,Kharif,2802,37459.28533915592,11.713418986438258
Karnataka,Karnataka District 1,Soybean,2013,Rabi,1891,48172.90757392558,25.248545742993127
Karnataka,Karnataka District 2,Soybean,2014,Rabi,2724,15418.725610962782,5.632892804698972
Karnataka,Karnataka District 1,Soybean,2015,Rabi,2080,39320.16407059478,22.674038461538462
Karnataka,Karnataka District 1,Soybean,2016,Summer,1851,42050.07390113965,18.502971366828742
Karnataka,Karnataka District 4,Soybean,2017,Summer,2698,57897.54161205215,16.707561156412158
Karnataka,Karnataka District 3,Soybean,2018,Rabi,4854,39369.70209513704,7.001648125257519
Karnataka,Karnataka District 1,Soybean,2019,Rabi,421,40282.69744830017,74.23515439429929
Karnataka,Karnataka District 3,Soybean,2020,Kharif,865,43863.83559257244,41.39306358381503
Karnataka,Karnataka District 4,Soybean,2021,Rabi,2713,17538.59382802158,6.057132325838555
Karnataka,Karnataka District 2,Soybean,2022,Rabi,762,37072.329497662904,53.91469816272966
Karnataka,Karnataka District 1,Soybean,2023,Rabi,305,3289.477457950788,9.436065573770492
Karnataka,Karnataka District 1,Jowar,2010,Summer,4850,54375.11920884672,9.335876288659794
Karnataka,Karnataka District 2,Jowar,2011,Kharif,345,56195.26829698961,131.39710144927537
Karnataka,Karnataka District 2,Jowar,2012,Rabi,3220,40419.10910239605,10.414906832298136
Karnataka,Karnataka District 1,Jowar,2013,Summer,3975,3114.4601588005025,0.6040251572327044
Karnataka,Karnataka District 3,Jowar,2014,Kharif,181,38755.07538965964,190.70165745856355
Karnataka,Karnataka District 4,Jowar,2015,Kharif,3767,34315.68786440177,7.971860897265729
Karnataka,Karnataka District 1,Jowar,2016,Kharif,2558,38650.76690882977,13.004300234558249
Karnataka,Karnataka District 1,Jowar,2017,Summer,4495,9275.056658043182,2.028698553948832
Karnataka,Karnataka District 2,Jowar,2018,Summer,167,43066.896174502006,234.31736526946108
Karnataka,Karnataka District 2,Jowar,2019,Summer,3995,21844.48030009744,4.583479349186483
Karnataka,Karnataka District 2,Jowar,2020,Rabi,3304,11829.983975649475,4.278753026634383
Karnataka,Karnataka District 4,Jowar,2021,Kharif,1138,11684.445903430911,10.908611599297013
Karnataka,Karnataka District 3,Jowar,2022,Summer,356,13024.424037586728,42.609550561797754
Karnataka,Karnataka District 2,Jowar,2023,Rabi,4810,29370.98242108878,7.122245322245322
Karnataka,Karnataka District 1,Bajra,2010,Kharif,4128,3796.8086990962233,0.8989825581395349
Karnataka,Karnataka District 3,Bajra,2011,Summer,1617,1154.103338681219,0.8404452690166976
Karnataka,Karnataka District 3,Bajra,2012,Rabi,2014,26124.712117789077,12.482125124131082
Karnataka,Karnataka District 4,Bajra,2013,Summer,1367,52877.69984266884,35.19019751280175
Karnataka,Karnataka District 3,Bajra,2014,Rabi,3680,31341.8791655471,9.638043478260869
Karnataka,Karnataka District 2,Bajra,2015,Kharif,2031,9348.925361660786,4.780403741999015
Karnataka,Karnataka District 4,Bajra,2016,Kharif,418,35095.52750423078,94.1531100478469
Karnataka,Karnataka District 3,Bajra,2017,Summer,3716,5939.1615323359365,1.3344994617868675
Karnataka,Karnataka District 3,Bajra,2018,Summer,3743,47123.158723376,11.348917980229762
Karnataka,Karnataka District 1,Bajra,2019,Summer,2293,40850.91399089796,14.092455298735281
Karnataka,Karnataka District 2,Bajra,2020,Kharif,4784,20265.630937551545,3.615802675585284
Karnataka,Karnataka District 3,Bajra,2021,Kharif,416,6070.876150440583,17.622596153846153
Karnataka,Karnataka District 2,Bajra,2022,Summer,3572,38632.456624342514,10.736562150055992
Karnataka,Karnataka District 1,Bajra,2023,Kharif,1788,8008.74975872881,4.440715883668904
West Bengal,West Bengal District 1,Rice,2010,Kharif,696,54101.11424841879,66.72413793103448
West Bengal,West Bengal District 4,Rice,2011,Summer,1223,17227.330738539873,11.919051512673754
West Bengal,West Bengal District 4,Rice,2012,Kharif,3496,28431.713443115954,8.751716247139589
West Bengal,West Bengal District 3,Rice,2013,Rabi,590,23745.48346786488,32.13220338983051
West Bengal,West Bengal District 4,Rice,2014,Kharif,1987,1951.8817372632245,0.7810770005032712
West Bengal,West Bengal District 4,Rice,2015,Rabi,4566,51880.567326186436,9.000876040297854
West Bengal,West Bengal District 3,Rice,2016,Rabi,4739,12577.578832546791,2.4178096644861786
West Bengal,West Bengal District 1,Rice,2017,Kharif,4499,12961.293651363121,3.21760391198044
West Bengal,West Bengal District 2,Rice,2018,Summer,356,47439.428163829776,118.4185393258427
West Bengal,West Bengal District 2,Rice,2019,Summer,742,18318.044875560736,30.758760107816713
West Bengal,West Bengal District 3,Rice,2020,Rabi,1207,40278.50947087867,28.36205468102734
West Bengal,West Bengal District 2,Rice,2021,Kharif,1878,41985.82606393607,24.394036208732693
West Bengal,West Bengal District 2,Rice,2022,Kharif,3252,17840.577307316584,6.655289052890529
West Bengal,West Bengal District 1,Rice,2023,Summer,1129,22871.244751175574,18.862710363153234
West Bengal,West Bengal District 4,Wheat,2010,Kharif,3906,4051.9137295221667,1.2206861239119304
West Bengal,West Bengal District 3,Wheat,2011,Rabi,2134,31043.37890147193,14.780693533270853
West Bengal,West Bengal District 1,Wheat,2012,Rabi,4057,51753.50335663394,10.904362829677101
West Bengal,West Bengal District 4,Wheat,2013,Kharif,162,61549.62461010117,302.34567901234567
West Bengal,West Bengal District 3,Wheat,2014,Rabi,4493,51802.92197337971,10.362341419986645
West Bengal,West Bengal District 4,Wheat,2015,Rabi,499,31213.601410132636,74.84368737474949
West Bengal,West Bengal District 1,Wheat,2016,Rabi,237,7455.776717146128,30.70886075949367
West Bengal,West Bengal District 3,Wheat,2017,Summer,4299,4769.854654085309,1.1658525238427542
West Bengal,West Bengal District 3,Wheat,2018,Kharif,1902,46456.58103134927,24.968980021030493
West Bengal,West Bengal District 2,Wheat,2019,Summer,254,45239.562678539136,177.43307086614172
West Bengal,West Bengal District 3,Wheat,2020,Summer,4309,28304.54393659679,6.773729403573915
West Bengal,West Bengal District 1,Wheat,2021,Summer,3408,20456.556733703277,5.772593896713615
West Bengal,West Bengal District 4,Wheat,2022,Summer,1188,54207.868440871134,38.35690235690236
West Bengal,West Bengal District 3,Wheat,2023,Summer,971,33044.343991552705,30.832131822863026
West Bengal,West Bengal District 2,Maize,2010,Summer,3302,6344.482798861216,1.7256208358570564
West Bengal,West Bengal District 4,Maize,2011,Summer,4275,29725.909031720683,5.639766081871345
West Bengal,West Bengal District 2,Maize,2012,Rabi,533,30624.095087879145,44.313320825515945
West Bengal,West Bengal District 1,Maize,2013,Kharif,3891,49425.26008399674,10.867643279362632
West Bengal,West Bengal District 1,Maize,2014,Rabi,3298,32551.247136172184,8.859308671922378
West Bengal,West Bengal District 1,Maize,2015,Rabi,4226,37879.98454583094,8.046142924751537
West Bengal,West Bengal District 3,Maize,2016,Summer,3697,26420.662579495107,5.758723289153368
West Bengal,West Bengal District 2,Maize,2017,Rabi,3994,16288.884821576723,3.271657486229344
West Bengal,West Bengal District 1,Maize,2018,Summer,2970,10193.82336178372,2.71010101010101
West Bengal,West Bengal District 4,Maize,2019,Rabi,3712,3576.388499254914,0.7823275862068966
West Bengal,West Bengal District 1,Maize,2020,Kharif,2844,39940.622718048646,15.509142053445851
West Bengal,West Bengal District 2,Maize,2021,Summer,3449,32687.010362887624,8.886343867787765
West Bengal,West Bengal District 2,Maize,2022,Summer,1165,46867.84893617063,33.46266094420601
West Bengal,West Bengal District 1,Maize,2023,Kharif,2744,51160.008018698165,16.161078717201168
West Bengal,West Bengal District 4,Cotton,2010,Rabi,139,49384.331439974434,285.71942446043164
West Bengal,West Bengal District 3,Cotton,2011,Summer,4596,40355.52489144616,7.711488250652741
West Bengal,West Bengal District 1,Cotton,2012,Rabi,3670,8081.075520963479,1.7419618528610354
West Bengal,West Bengal District 2,Cotton,2013,Rabi,3243,1832.266019633476,0.496145544249152
West Bengal,West Bengal District 1,Cotton,2014,Rabi,3437,36651.89728626289,9.714285714285714
West Bengal,West Bengal District 3,Cotton,2015,Kharif,2808,30693.147339771585,12.841524216524217
West Bengal,West Bengal District 2,Cotton,2016,Kharif,3875,39327.97765543444,9.218322580645161
West Bengal,West Bengal District 2,Cotton,2017,Kharif,1210,24798.244767500142,19.139669421487604
West Bengal,West Bengal District 3,Cotton,2018,Summer,1679,5596.084519325236,2.8606313281715305
West Bengal,West Bengal District 2,Cotton,2019,Rabi,292,43163.05533618427,123.87671232876713
West Bengal,West Bengal District 1,Cotton,2020,Summer,1844,40599.123353834744,24.247830802603037
West Bengal,West Bengal District 3,Cotton,2021,Rabi,403,49249.6564395213,101.39205955334988
West Bengal,West Bengal District 4,Cotton,2022,Rabi,2697,29184.627953676107,9.53540971449759
West Bengal,West Bengal District 4,Cotton,2023,Summer,3912,16527.13219421426,3.813394683026585
West Bengal,West Bengal District 4,Sugarcane,2010,Kharif,4929,21167.780303474097,4.5203895313451
West Bengal,West Bengal District 3,Sugarcane,2011,Summer,1432,31330.974983158256,22.946229050279328
West Bengal,West Bengal District 2,Sugarcane,2012,Kharif,4979,21281.620830147564,3.5318337015464953
West Bengal,West Bengal District 4,Sugarcane,2013,Rabi,3058,48552.161378632,13.003597122302159
West Bengal,West Bengal District 3,Sugarcane,2014,Rabi,3834,38966.974156755066,10.891236306729265
West Bengal,West Bengal District 1,Sugarcane,2015,Kharif,3142,6090.379444763491,1.6998726925525143
West Bengal,West Bengal District 4,Sugarcane,2016,Summer,573,17442.127416059193,37.511343804537525
West Bengal,West Bengal District 1,Sugarcane,2017,Rabi,2405,21278.781425716632,7.997920997920998
West Bengal,West Bengal District 1,Sugarcane,2018,Rabi,1419,42491.618535584974,27.076814658210008
West Bengal,West Bengal District 2,Sugarcane,2019,Summer,2773,54589.09594372308,18.026685899747566
West Bengal,West Bengal District 4,Sugarcane,2020,Rabi,683,39258.27949926144,55.43191800878477
West Bengal,West Bengal District 1,Sugarcane,2021,Summer,1035,32086.950636443715,29.769082125603866
West Bengal,West Bengal District 3,Sugarcane,2022,Rabi,4378,8988.334768617879,2.3026496116948376
West Bengal,West Bengal District 4,Sugarcane,2023,Kharif,4576,35418.705829751176,8.201267482517483
West Bengal,West Bengal District 3,Pulses,2010,Summer,1803,12469.474855073262,5.38879645036051
West Bengal,West Bengal District 4,Pulses,2011,Summer,3328,35411.54231620293,10.890024038461538
West Bengal,West Bengal District 3,Pulses,2012,Summer,3629,33739.62362872806,11.36952328465142
West Bengal,West Bengal District 3,Pulses,2013,Rabi,2255,44263.49836084732,20.66031042128603
West Bengal,West Bengal District 4,Pulses,2014,Summer,2242,31246.473940854634,17.30820695807315
West Bengal,West Bengal District 1,Pulses,2015,Rabi,2117,8889.853572716189,4.794520547945205
West Bengal,West Bengal District 4,Pulses,2016,Kharif,1348,2349.016146842151,1.682492581602374
West Bengal,West Bengal District 2,Pulses,2017,Rabi,2180,37855.82099565535,13.753669724770642
West Bengal,West Bengal District 1,Pulses,2018,Rabi,2303,38705.30359578717,20.590968302214502
West Bengal,West Bengal District 2,Pulses,2019,Kharif,4164,29487.91273489743,6.468299711815562
West Bengal,West Bengal District 4,Pulses,2020,Kharif,3898,1660.4048341288908,0.3783991790661878
West Bengal,West Bengal District 1,Pulses,2021,Kharif,3275,55926.497634546926,14.527328244274809
West Bengal,West Bengal District 1,Pulses,2022,Summer,1843,5291.314031913792,2.222463374932176
West Bengal,West Bengal District 1,Pulses,2023,Kharif,3466,19837.601741169987,6.112521638776688
West Bengal,West Bengal District 4,Groundnut,2010,Kharif,2241,12811.238353013185,6.001338688085676
West Bengal,West Bengal District 2,Groundnut,2011,Rabi,3917,14227.862199409225,4.135052335971407
West Bengal,West Bengal District 4,Groundnut,2012,Rabi,3697,3856.3865029588405,0.8252637273464971
West Bengal,West Bengal District 3,Groundnut,2013,Kharif,117,7218.961763775656,65.06837606837607
West Bengal,West Bengal District 2,Groundnut,2014,Rabi,4447,26445.81663667831,4.795142792894086
West Bengal,West Bengal District 3,Groundnut,2015,Kharif,167,13126.975854898274,92.25149700598803
West Bengal,West Bengal District 2,Groundnut,2016,Kharif,2018,56702.9821296598,23.0599603567889
West Bengal,West Bengal District 2,Groundnut,2017,Rabi,2585,29834.31624023247,9.934235976789168
West Bengal,West Bengal District 1,Groundnut,2018,Rabi,3993,15262.022065342857,3.4127222639619332
West Bengal,West Bengal District 2,Groundnut,2019,Summer,731,22402.220053526627,34.91792065663475
West Bengal,West Bengal District 2,Groundnut,2020,Summer,1534,38601.214403613376,23.78813559322034
West Bengal,West Bengal District 4,Groundnut,2021,Rabi,4147,41482.546653075806,10.19700988666506
West Bengal,West Bengal District 3,Groundnut,2022,Summer,2382,50343.300413208766,19.580604534005037
West Bengal,West Bengal District 2,Groundnut,2023,Summer,1528,9875.716516225348,7.082460732984293
West Bengal,West Bengal District 1,Soybean,2010,Rabi,4682,26560.37196766291,5.253524134985049
West Bengal,West Bengal District 2,Soybean,2011,Rabi,4764,31751.182606683717,5.6001259445843825
West Bengal,West Bengal District 3,Soybean,2012,Kharif,358,45308.54884045812,112.17597765363128
West Bengal,West Bengal District 2,Soybean,2013,Summer,2042,52748.76231078029,21.997551420176297
West Bengal,West Bengal District 1,Soybean,2014,Kharif,3876,39434.871057674005,9.46155830753354
West Bengal,West Bengal District 4,Soybean,2015,Rabi,583,43739.7438170049,58.62092624356775
West Bengal,West Bengal District 1,Soybean,2016,Rabi,1245,16944.795908164106,14.56144578313253
West Bengal,West Bengal District 4,Soybean,2017,Kharif,3761,30125.021173911522,6.323052379686254
West Bengal,West Bengal District 4,Soybean,2018,Summer,942,15845.651068317682,17.436305732484076
West Bengal,West Bengal District 3,Soybean,2019,Rabi,2461,2051.795135899305,0.8748476229175132
West Bengal,West Bengal District 2,Soybean,2020,Summer,2760,13519.222322775555,5.496014492753623
West Bengal,West Bengal District 1,Soybean,2021,Rabi,2796,9381.857614279761,3.5851216022889845
West Bengal,West Bengal District 2,Soybean,2022,Rabi,2860,4309.701130159178,1.529020979020979
West Bengal,West Bengal District 4,Soybean,2023,Kharif,3064,32926.707864707234,10.216057441253264
West Bengal,West Bengal District 4,Jowar,2010,Kharif,1518,29358.6858406593,15.023056653491436
West Bengal,West Bengal District 2,Jowar,2011,Kharif,3298,55577.13506345185,13.369921164342026
West Bengal,West Bengal District 2,Jowar,2012,Kharif,1277,46896.686662995526,38.09162098668755
West Bengal,West Bengal District 2,Jowar,2013,Summer,3023,10331.25394652688,2.85047965597089
West Bengal,West Bengal District 3,Jowar,2014,Rabi,3779,2892.5869254815393,0.9521037311458058
West Bengal,West Bengal District 4,Jowar,2015,Kharif,4286,18299.18261415919,3.4351376574895007
West Bengal,West Bengal District 3,Jowar,2016,Rabi,1721,23759.787220639795,15.092388146426496
West Bengal,West Bengal District 1,Jowar,2017,Kharif,128,19234.350463211653,147.1171875
West Bengal,West Bengal District 4,Jowar,2018,Summer,2488,17209.373336825625,7.040996784565916
West Bengal,West Bengal District 2,Jowar,2019,Summer,2608,42395.381938797,15.920628834355828
West Bengal,West Bengal District 2,Jowar,2020,Summer,4870,38432.43792900374,7.315195071868583
West Bengal,West Bengal District 3,Jowar,2021,Kharif,1244,30034.873362089478,29.2548231511254
West Bengal,West Bengal District 1,Jowar,2022,Summer,2081,15637.657379663393,8.924555502162422
West Bengal,West Bengal District 1,Jowar,2023,Summer,1331,37932.615486536444,32.62960180315552
West Bengal,West Bengal District 4,Bajra,2010,Rabi,4414,25512.116591999828,7.209787041232442
West Bengal,West Bengal District 1,Bajra,2011,Rabi,3232,6566.969095058721,1.6073638613861385
West Bengal,West Bengal District 3,Bajra,2012,Summer,4876,46743.52817662429,9.889458572600493
West Bengal,West Bengal District 1,Bajra,2013,Summer,1469,24978.491137076722,14.4642614023145
West Bengal,West Bengal District 1,Bajra,2014,Summer,489,8345.77477187568,16.004089979550102
West Bengal,West Bengal District 3,Bajra,2015,Kharif,825,25212.345719913163,25.607272727272726
West Bengal,West Bengal District 1,Bajra,2016,Rabi,4389,43087.24504450903,9.497607655502392
West Bengal,West Bengal District 3,Bajra,2017,Kharif,3471,23157.37477437213,6.666090463843273
West Bengal,West Bengal District 4,Bajra,2018,Kharif,4128,42983.86371168208,9.990552325581396
West Bengal,West Bengal District 3,Bajra,2019,Kharif,2785,9900.216569912322,3.612567324955117
West Bengal,West Bengal District 3,Bajra,2020,Summer,3173,26524.87654397471,7.792625275764261
West Bengal,West Bengal District 3,Bajra,2021,Kharif,3797,21652.986007125095,6.289965762444035
West Bengal,West Bengal District 3,Bajra,2022,Summer,2726,17207.441943103597,6.768158473954512
West Bengal,West Bengal District 2,Bajra,2023,Summer,314,45950.0603282986,114.52866242038216
Tamil Nadu,Tamil Nadu District 3,Rice,2010,Summer,777,34194.42712211562,50.17760617760618
Tamil Nadu,Tamil Nadu District 1,Rice,2011,Summer,3838,29324.14085535623,5.9504950495049505
Tamil Nadu,Tamil Nadu District 4,Rice,2012,Rabi,4318,53844.45093106394,11.125984251968504
Tamil Nadu,Tamil Nadu District 1,Rice,2013,Summer,3922,14422.745647550355,3.793217746047935
Tamil Nadu,Tamil Nadu District 4,Rice,2014,Summer,2057,17922.432771582626,7.422459893048129
Tamil Nadu,Tamil Nadu District 1,Rice,2015,Summer,1598,1262.778351967499,0.8272841051314143
Tamil Nadu,Tamil Nadu District 1,Rice,2016,Summer,4323,16913.505545900032,3.856118436271108
Tamil Nadu,Tamil Nadu District 4,Rice,2017,Summer,610,24098.027133288844,45.21475409836066
Tamil Nadu,Tamil Nadu District 2,Rice,2018,Summer,4885,30847.547800409313,5.181985670419652
Tamil Nadu,Tamil Nadu District 3,Rice,2019,Rabi,3520,21922.46849193691,6.490340909090909
Tamil Nadu,Tamil Nadu District 4,Rice,2020,Kharif,4866,38865.185824502856,6.931771475544595
Tamil Nadu,Tamil Nadu District 3,Rice,2021,Kharif,3813,17117.378148640746,3.5809074219774457
Tamil Nadu,Tamil Nadu District 4,Rice,2022,Rabi,3288,8236.175868148644,2.4993917274939172
Tamil Nadu,Tamil Nadu District 2,Rice,2023,Summer,4387,10564.71599300141,2.481194438112605
Tamil Nadu,Tamil Nadu District 4,Wheat,2010,Rabi,1341,2562.4403284234086,2.3795674869500374
Tamil Nadu,Tamil Nadu District 4,Wheat,2011,Rabi,1274,1679.5934942174526,1.543956043956044
Tamil Nadu,Tamil Nadu District 3,Wheat,2012,Rabi,1156,40678.18394575643,38.9939446366782
Tamil Nadu,Tamil Nadu District 4,Wheat,2013,Summer,4006,5212.050148587899,1.0476784822765852
Tamil Nadu,Tamil Nadu District 3,Wheat,2014,Kharif,2418,6115.3076374908005,2.562034739454094
Tamil Nadu,Tamil Nadu District 1,Wheat,2015,Summer,391,23377.88277163715,64.10997442455243
Tamil Nadu,Tamil Nadu District 3,Wheat,2016,Summer,950,4387.126259298272,3.554736842105263
Tamil Nadu,Tamil Nadu District 1,Wheat,2017,Summer,506,1369.8867396395729,3.090909090909091
Tamil Nadu,Tamil Nadu District 3,Wheat,2018,Kharif,1003,4000.7595137860826,3.1166500498504486
Tamil Nadu,Tamil Nadu District 2,Wheat,2019,Kharif,374,31269.813254359888,76.1283422459893
Tamil Nadu,Tamil Nadu District 3,Wheat,2020,Summer,382,13127.393259049046,27.426701570680628
Tamil Nadu,Tamil Nadu District 1,Wheat,2021,Summer,1599,50263.00028234393,25.454033771106943
Tamil Nadu,Tamil Nadu District 2,Wheat,2022,Summer,4731,6602.282869836191,1.2986683576410907
Tamil Nadu,Tamil Nadu District 1,Wheat,2023,Rabi,3373,41387.39439739981,10.088645123035873
Tamil Nadu,Tamil Nadu District 4,Maize,2010,Summer,3281,22360.09105845033,5.273392258457787
Tamil Nadu,Tamil Nadu District 1,Maize,2011,Kharif,3784,1874.499027549972,0.39667019027484146
Tamil Nadu,Tamil Nadu District 1,Maize,2012,Rabi,2584,32011.947660520855,11.685371517027864
Tamil Nadu,Tamil Nadu District 4,Maize,2013,Rabi,508,48571.23114452763,97.23031496062993
Tamil Nadu,Tamil Nadu District 3,Maize,2014,Summer,963,50703.42990331394,49.18795430944964
